Anneau Bhli, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Noeud de l'Abrakleur clair,5, Coco du Bitouf aérien,5, Coquille du Kaskargo,4, Tourbe séchée de Tourbassingue,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Bliteré, Ecorce de Nerbe,15, Mouchoir de la Gamine Zoth,10, Etoffe de Meupette,9, Etoffe de Péki,8, Ambre du Tynril,3, Peau de Bworker,3, Bracelet de Force de Trool,1, Bracelet du Chef Bwork,1
Anneau Chevelu, Touffe rousse du Flib,18, Croupion du Bitouf aérien,17, Braguette du Maître Zoth,15, Rotule du Disciple Zoth,13, Oeil de Champmane,12, Trompe de la Tromperelle,10, Bave de Champ à Gnons,10, Ecorce du Tynril,3
Anneau Colerette, Champignon Luidegît,15, Lamelle de Champbis,11, Bave de Champ à Gnons,10, Tresse du Poolay,5, Oeil de Champmane,3, Epine d'Ougah,2, Anneau Poli,1, Bracelet de Force de Trool,1
Anneau Cérémonial du Seigneur des Rats, Sang d'Oni,20, Cubitus du Rat Noir,6, Ambre Ancestrale,3, Fémur de Sphincter Cell,2, Anneau du Rat Noir,1, Gantelet du Rat Blanc,1, Bracelet de Force de Trool,1, Kolérat Mort,1
Anneau Hell, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Noeud de l'Abrakleur clair,5, Coco du Bitouf aérien,5, Paille Vampiresque,4, Coquille du Kaskargo,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Pitale, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Coquille du Kaskargo,4, Ecorce de Floribonde,3, Corail usé,3, Chaussette du Kimbo,1
Anneau Pwal, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Coquille du Kaskargo,4, Barbe inexistante du Barbroussa,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Raille, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Humérus du Sparo,4, Coquille du Kaskargo,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Skargo, Bave du Kaskargo,45, Potion de métal lourd liquide,32, Peau de Raul Mops,28, Coeur de pierre poli,15, Coquille du Kaskargo,8, Sacrum magistral,5, Sourcil du Rasboul majeur,4, Anneau du Scarabosse Doré,1
Anneau Stalgik, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Coquille du Kaskargo,4, Bec du Kido,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Tassion, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Faux menton du Bourbassingue,4, Coquille du Kaskargo,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Tilus, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Coquille du Kaskargo,4, Ecorce de Floribonde,3, Epaulette de Trool,2, Chaussette du Kimbo,1
Anneau Zamour, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Coquille du Kaskargo,4, Touffe rousse du Flib,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau Zamour, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Coco du Bitouf aérien,5, Noeud de l'Abrakleur clair,5, Coquille du Kaskargo,4, Touffe rousse du Flib,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Anneau du Chêne Mou, Racine du Chêne Mou,5, Ecorce du Chêne Mou,4, Bois Envoûté,3, Anobra,1, Abranneau Sombre,1, Abranneau,1, Abranneau Mou,1, Ambre du Chêne Mou,1
Anneau du Meulou, Côtes de Porkass,120, Cubitus de Momie Koalak,10, Dents de Meulou,5, Poils du Meulou,5, Etoffe de Maître Pandore,1, Etoffe du Meulou,1, Mojo du Meulou,1, Anneau du Mulou,1
Annolamour, Kralamoure,200, Etoffe de Ouassingue,41, Jus de Ouassingue,20, Faux menton du Bourbassingue,12, Carpe vapeur ****,5, Bar grillé ****,4, Ventouse du Kralamoure géant,3, Encre du Kralamoure géant,1
Bague Harre, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Noeud de l'Abrakleur clair,5, Coco du Bitouf aérien,5, Coquille du Kaskargo,4, Boule polie,4, Ecorce de Floribonde,4, Chaussette du Kimbo,1
Bague Houx, Rembourrage de Meupette,18, Croupion du Bitouf aérien,16, Jus de Ouassingue,6, Noeud de l'Abrakleur clair,5, Coco du Bitouf aérien,5, Coquille du Kaskargo,4, Ecorce de Floribonde,3, Chaussette du Kimbo,1
Bracelet Ventré, Crinière de Trool,50, Ecorce de Brouture,15, Peau de Bworkette,15, Tresse du Poolay,10, Peau du Rasboul Majeur,3, Peau de Bworker,2, Bracelet du Chef Bwork,1, Peau de Skeunk,1
Bracelet du Minotot, Carapace de Scaratos,60, Carapace de Scarafeuille Noir,30, Pyrute,16, Carapace du Scarabosse Doré,3, Fémur du Minotoror,1, Méga Pierre du Craqueleur Légendaire,1, Anneau du Minotoror,1, Fémur du Minotot,1
Collier Cérémonial du Seigneur des Rats, Dent de Karne,100, Poil de Rat d'Egoutant,100, Crocs de Rats,50, Fémur de Sphincter Cell,5, Poil de Chaman d'Egoutant,5, Collier du Rat Noir,1, Collier du Rat Blanc,1, Etoffe de Péki,1
Collier du Minotot, Ailes du Scarafeuille Noir,30, Ailes du Scarabosse Doré,30, Saphir,25, Rubis,25, Rutile,15, Pierre du Koulosse,1, Collier du Minotoror,1, Corne du Minotot,1
Ilyzanneau, Poil de Sanglier des Plaines,90, Aile de Dragoeuf Volant,28, Résidu de sort temporel,23, Os de Fantôme Maho Firefoux,15, Pierre Perchée du Craqueleur Céleste,10, Plume nacrée d'Ilyzaelle,4, Plume Vibrante du Tofu Royal,2, Alliance d'Elya Wood,1
Kralamansion, Etoffe de Ouassingue,45, Etoffe du Roissingue,28, Jus de Ouassingue,13, Sardine à l'huile ****,6, Kralamoure grillé ****,5, Ventouse du Kralamoure géant,4, Encre du Kralamoure géant,1, Culotte à l'envers du Roissingue,1
Kralano, Etoffe de Ouassingue,31, Etoffe du Roissingue,23, Ecusson du Sergent Zoth,18, Tourbe séchée de Tourbassingue,12, Goujon en tranche ****,8, Brochet farci ****,4, Ventouse du Kralamoure géant,2, Encre du Kralamoure géant,1
L'amulette Grobe Bambou, Topaze,39, Bave de Champ à Gnons,36, Rotule du Disciple Zoth,26, Os de Fantôme Tanukouï San,22, Os de Fantôme Soryo Firefoux,21, Etoffe du Wa Wabbit,16, Riz Kar,5, Zothulette,1
La Feuille de Printemps, Cristal,6, Emeraude,5, Magnésite,4, Kouartz,3, Kriptonite,3, Kobalite,2, La Feuille d'Automne,1, Méga Pierre du Craqueleur,1
La Meulette, Etoffe de Dok Alako,50, Scalp de Bwork Mage,10, Testicules du Mulou,5, Etoffe de Fantôme Soryo Firefoux,2, Etoffe de Fantôme Pandule,2, Testicules Magiques du Meulou,1, Amuloumulette,1, Peau de Pandore,1
Ougamulette, Coco du Bitouf aérien,25, Coquille du Kaskargo,15, Oeil de Champmane,11, Lamelle de Champbis,9, Ecorce de Champaknyde,8, Epine d'Ougah,1, Ouassulette,1, Fragment d'Ougalurette,1
Qu'Tanneau, Colonne Vertébrale,72, Mâchoire de Rib,46, Os de Chafer Maudit,22, Peau de Shin Larve,16, Peau Malodorante de Démon,16, Ongle Désincarné de Qu'Tan,8, Epine d'Ougah,5, Anneau Cérémonial du Seigneur des Rats,1
Sceau Souverain du Roissingue, Etoffe de Ouassingue,250, Chicot du Flib,15, Bandelette du Mominotor,10, Jus de Ouassingue,6, Faux menton du Bourbassingue,6, Tourbe séchée de Tourbassingue,5, Culotte à l'envers du Roissingue,4, Ambre du Tynril,1
Talisman d'Elya Wood, Pierre de Topaze,70, Pierre de Diamant,10, Pierre de Saphir,10, Poudre d'Eniripsa,10, Agathe,5, Emeraude,2, Etoffe de Maho Firefoux,2, Poils de Moon,1
Talisman du Chêne Mou, L'Araknamu,30, Bourgeon d'Abraknyde Sombre,25, Ecorce d'Abraknyde Sombre,10, Bois Envoûté,5, Racine d'Abraknyde Sombre,5, Ambre d'Abraknyde Sombre,3, Ambre du Chêne Mou,2, Torque Ancestral,1
Zothulette, Etoffe Zoth,150, Tibia du Guerrier Zoth,4, Braguette du Maître Zoth,3, Mouchoir de la Gamine Zoth,3, Ecusson du Sergent Zoth,3, Pistil du Tynril,3, Rotule du Disciple Zoth,2, Peau de Skeunk,1
Alliance Feudala, Artefact Pandawushu Feu,50, Bois de Bambou Sombre,8, Aluminite,6, Bois d'Ebène,5, Pyrute,5, Agathe,3, Aigue-Marine,1,,
Alliance de Farle, Aluminite,5, Fragment d'Os,4, Fragment de Pierre Pointue,4, Rubis,4, Kobalite,3, Bakélélite,3, Emeraude,2,,
Amublop Coco Royale, Pollen de Blop,100, Bout de Blop Coco,100, Fleur de Blopignon,10, Racine de Tronkoblop,10, Feuille de Blop Royal,5, Fleur de Blop Coco Royal,1, Amublop Coco,1,,
Amublop Griotte Royale, Pollen de Blop,100, Bout de Blop Griotte,100, Fleur de Blopignon,10, Racine de Tronkoblop,10, Feuille de Blop Royal,5, Fleur de Blop Griotte Royal,1, Amublop Griotte,1,,
Amublop Multicolore Royale, Fleur de Gloutoblop,10, Feuille de Blop Multicolore Royal,5, Amublop Griotte Royale,1, Fleur de Blop Multicolore Royal,1, Amublop Coco Royale,1, Amublop Indigo Royale,1, Amublop Reinette Royale,1,,
Amublop Reinette Royale, Bout de Blop Reinette,100, Pollen de Blop,100, Fleur de Blopignon,10, Racine de Tronkoblop,10, Feuille de Blop Royal,5, Fleur de Blop Reinette Royal,1, Amublop Reinette,1,,
Amufafah, Moustache du Mufafah,18, Duvet du Kilibriss,15, Plume de fesse du Kido,10, Aile du Bitouf des plaines,9, Crinière fleurie,3, Touffe rousse du Flib,2, Rune Ga Pme,1,,
Amulette Argie, Manganèse,30, Bauxite,30, Or,30, Bois d'Oliviolet,10, Ambre d'Abraknyde Sombre,4, Cristal,3, Rubis,3,,
Amulette Terrdala, Artefact Pandawushu Terre,50, Bois de Bambou Sombre,10, Aluminite,4, Diamant,3, Pyrute,3, Ecorce magique de Bulbambou,1, Agathe,1,,
Amulette de la Bouboule, Bout de Blop Indigo,30, Bout de Blop Coco,30, Bout de Blop Griotte,30, Bout de Blop Reinette,30, Or,10, Rubis,6, Cristal,6,,
Amulette du Craqueleur Légendaire, Fragment de Pierre Pointue,25, Rubis,15, Saphir,15, Pierre du Craqueleur Légendaire,15, Topaze,4, Craquamulette,1, Amulette du Craqueleur,1,,
Anneau Ancestral, Ecorce d'Abraknyde,100, Racine d'Abraknyde,100, Racine d'Abraknyde Ancestral,3, Ambre Ancestrale,3, Anobra,1, Abranneau,1, Abranneau Sombre,1,,
Anneau K'Tuelle, Ambre de Bambouto,8, Dent Pointue,8, Rutile,5, Petite Perle Dorée,4, Topaze,2, Aigue-Marine,2, Dents de Meulou,1,,
Anneau de Loopine, Dent en Or du Craqueleur,20, Kriptonite,5, Kobalite,5, Kouartz,5, Saphir,2, Emeraude,2, Méga Pierre du Craqueleur,1,,
Anneau du Dragon Cochon, Ambre,9, Ambre de Bambouto,8, Ivoire,8, Groin de Dragon Cochon,5, Rubis,5, Saphir,5, Défense de Dragon Cochon,1,,
Anneau du Mineur Gogorifiant, Kobalite,10, Kriptonite,10, Bakélélite,10, Cristal,2, Emeraude,2, Rubis,2, Saphir,2,,
Anneau du Minotoror, Dent de Dragodinde,30, Poil de Gamino,20, Rubis,9, Poil de Déminoboule,5, Laine du Minotoror,4, Fémur de Koalak Farouche,1, Corne Brûlée du Minotoror,1,,
Anneau du Rat Noir, Dent de Dragodinde,30, Cubitus du Rat Noir,3, Pyrute,2, Anneau du Kitsou,1, Saphir,1, Rubis,1, Anneau du Koalak,1,,
Blopanneau Coco Royal, Pollen de Blop,100, Bout de Blop Coco,100, Racine de Tronkoblop,10, Fleur de Gloutoblop,10, Feuille de Blop Royal,5, Blopanneau Coco,1, Fleur de Blop Coco Royal,1,,
Blopanneau Griotte Royal, Pollen de Blop,100, Bout de Blop Griotte,100, Racine de Tronkoblop,10, Fleur de Gloutoblop,10, Feuille de Blop Royal,5, Blopanneau Griotte,1, Fleur de Blop Griotte Royal,1,,
Blopanneau Indigo Royal, Bout de Blop Indigo,100, Pollen de Blop,100, Racine de Tronkoblop,10, Fleur de Gloutoblop,10, Feuille de Blop Royal,5, Fleur de Blop Indigo Royal,1, Blopanneau Indigo,1,,
Blopanneau Multicolore Royal, Fleur de Blopignon,10, Feuille de Blop Multicolore Royal,5, Blopanneau Griotte Royal,1, Blopanneau Coco Royal,1, Blopanneau Indigo Royal,1, Blopanneau Reinette Royal,1, Fleur de Blop Multicolore Royal,1,,
Blopanneau Reinette Royal, Bout de Blop Reinette,100, Pollen de Blop,100, Racine de Tronkoblop,10, Fleur de Gloutoblop,10, Feuille de Blop Royal,5, Blopanneau Reinette,1, Fleur de Blop Reinette Royal,1,,
Bracelet Magique de Farle, Fibre de Lin,20, Kouartz,12, Kobalite,6, Ebonite,3, Bakélélite,2, Diamant,2, Rubis,2,,
Bracelet Magique de Shika, Poil de Gamino,30, Saphir,10, Ambre de Bambouto,10, Fibre de Lin,10, Bandelette du Guerrier Koalak,10, Ambre d'Abraknyde,5, Ambre de Bambouto Sacré,1,,
Collier du Dragon Cochon, Ivoire,30, Peau de Cochon de Farle,25, Peau de Bworkette,15, Slip en cuir de Cochon de Lait,12, Cuir Noir,8, Cuir de Déminoboule,5, Poil de Dragon Cochon,1,,
Collier du Minotoror, Poil de Renarbo,20, Ambre de Bambouto Sacré,13, Poils du Minotoror,10, Laine du Minotoror,5, Queue de Minotoror,1, Collier Cassé d'Ouginak,1, Cuir de Minotoror,1,,
Collier du Rat Blanc, Ecaille de Crocodaille,20, Silex,10, Ecaille de Chef Crocodaille,10, Colonne Vertébrale,5, Ambre de Bambouto Sacré,3, Dent de Rat Blanc,2, Amulette de Xélor,1,,
Collier du Rat Noir, Crocs de Rats,50, Oeil d'Ouginak,20, Collier Cassé d'Ouginak,10, Ambre de Bambouto,10, Etoffe du Rat Noir,2, La Broche Céleste,1, Rubis,1,,
Craquanneau Légendaire, Pierre du Craqueleur,20, Saphir,10, Ambre de Bambouto Sacré,7, Pierre du Craqueleur Légendaire,6, Coeur de Craqueleur,3, Méga Pierre du Craqueleur,1, Diamant,1,,
Epis de Farle, Or,60, Blé d'Or,6, Cristal,3, Rubis,2, Diamant,1, Emeraude,1, Ficelle en Lin,1,,
Epis de Shika, Pétale de Tournesol Sauvage,130, Fragment de Pierre Polie,100, Feuille de Tournesol Sauvage,50, Ambre de Bambouto,12, Avoine Magique,6, Ambre Ancestrale,2, Ficelle en Lin,1,,
Gantelet du Rat Blanc, Dent de Dragodinde,50, Aluminite,10, Os de Chafer,10, Ambre de Bambouto,3, Dent de Rat Blanc,2, Kobalite,2, Anneau Tribal,1,,
La Feuille d'Automne, Bois d'Ebène,10, Bois d'Orme,10, Bois de Merisier,10, Bois de Charme,10, Or,10, Saphir,2, Bois Ancestral,1,,
La Feuille d'Hiver, Ivoire,5, Rubis,4, Saphir,2, Kriptonite,1, Kobalite,1, Bois Envoûté,1, Kouartz,1,,
La Résinette, Racine de Bulbig,1, Rutile,1, Dent magique de Cooleuvre,1, Pyrute,1, Aigue-Marine,1, Agathe,1, Topaze,1,,
Ouassulette, Etoffe de Ouassingue,71, Faux menton du Bourbassingue,4, Tourbe séchée de Tourbassingue,4, Jus de Ouassingue,3, Glouto Rhum,3, Dragolyre Remaniée,1, Culotte à l'envers du Roissingue,1,,
Torque Ancestral, Ecorce d'Abraknyde,150, Bourgeon d'Abraknyde Sombre,35, Bois de Kaliptus,30, L'Araknamu,20, Racine d'Abraknyde Ancestral,5, Ecorce d'Abraknyde Ancestral,5, L'Abramu,1,,
Alliance Ethnique, Dent de Serpentin,6, Dent de Karne,5, Ambre de Bambouto,4, Rutile,4, Kobalite,2, Topaze,1,,,,
Alliance Terrdala, Artefact Pandawushu Terre,50, Bois de Bambou,5, Bois de Bambou Sombre,5, Kouartz,2, Aluminite,2, Topaze,1,,,,
Alliance de Corail, Pince de Crustorail,15, Silicate,10, Dolomite,8, Corail usé,1, Croquette,1, Sacrum magistral,1,,,,
Amublop Coco, Bout de Blop Coco,50, Pollen de Blop,50, Fleur de Blop Coco,10, Feuille de Blop Royal,1, La Reinette,1, Fleur de Gloutoblop,1,,,,
Amublop Griotte, Bout de Blop Griotte,50, Pollen de Blop,50, Fleur de Blop Griotte,10, Fleur de Gloutoblop,1, Feuille de Blop Royal,1, La Reinette,1,,,,
Amublop Indigo, Pollen de Blop,50, Bout de Blop Indigo,50, Fleur de Blop Indigo,10, La Reinette,1, Feuille de Blop Royal,1, Fleur de Gloutoblop,1,,,,
"Amulette ""Dents de Wabbits""", Dent de Wabbit,150, Bandeau du Black Tiwabbit,26, Patte de Wabbit,10, Etoffe du Wabbit,10, Cawotte,5, Poils de Barbe du Grand Pa Wabbit,2,,,,
Amulette Aerdala, Artefact Pandawushu Air,50, Dolomite,10, Agathe,5, Racine de Bulbuisson,1, Racine de Bulbiflore,1, Silicate,1,,,,
Amulette Turquoise, Bauxite,20, Or,20, Bois de Merisier,10, Bois d'Ebène,10, Rubis,2, Ambre d'Abraknyde Sombre,2,,,,
Amulette de Xélor, Or,3, Bauxite,2, Saphir,1, Diamant,1, Rubis,1, Cristal,1,,,,
Amulette du Chef Crocodaille, Ecaille de Crocodaille,25, Ecaille de Chef Crocodaille,20, Rubis,2, Bouclier Reptilien,1, Diamant,1, Emeraude,1,,,,
Amulette du Craqueleur des Plaines, Or,20, Fragment de Pierre Polie,5, Dent en Or du Craqueleur,2, Fragment de Pierre Pointue,1, Méga Pierre du Craqueleur,1, Coeur de Craqueleur,1,,,,
Amulette du Koalak, Os de Pékeualak,2, Etoffe de Dok Alako,2, Poils de Koalak Griotte,1, Poils de Koalak Koko,1, Poils de Koalak Indigo,1, Peau de Koalak Immature,1,,,,
Amuloumulette, Canine du Mulou,25, Griffe du Mulou,15, Oeil de Mulou,10, Testicules du Mulou,1, Scalp de Mulou,1, Scalp de Milimulou,1,,,,
Anneau Bsène, Ambre de Bambouto,5, Kouartz,4, Pyrute,2, Rutile,2, Topaze,1, Racine de Bulbambou,1,,,,
Anneau Fioutioure, Racine de Bulbuisson,2, Agathe,1, Aigue-Marine,1, Rutile,1, Pyrute,1, Kouartz,1,,,,
Anneau Ha, Pousses de Bulbambou,20, Crocs de Rats,6, Ambre de Bambouto,6, Rutile,5, Dent de Chef de Guerre Bouftou,4, Pyrute,4,,,,
Anneau Karina, Ambre de Bambouto,8, Pyrute,5, Rutile,5, Magnésite,3, Bakélélite,2, Ebonite,2,,,,
Anneau Nime, Kobalite,3, Ebonite,2, Kouartz,2, Kriptonite,2, Cristal,2, Saphir,1,,,,
Anneau Piaume, Kriptonite,4, Pyrute,3, Kouartz,3, Rutile,2, Bakélélite,2, Aigue-Marine,1,,,,
Anneau Poli, Fragment de cerveau poli,25, Coeur de pierre poli,3, Boule polie,2, Coco du Bitouf des plaines,1, Bec du Kido,1, Coeur de Brandon,1,,,,
Anneau Tribal, Coquille de Dragoeuf Doré,4, Coquille de Dragoeuf Saphir,4, Ebonite,2, Cristal,1, Aluminite,1, Kriptonite,1,,,,
Anneau du Jeune Vald, Silex,20, Bakélélite,2, Magnésite,2, Ivoire,2, Saphir,1, Ebonite,1,,,,
Anneau du Kitsou, Peau de Kitsou Nakwa,1, Poils de Kitsou Nae,1, Poils de Kitsou Nakwa,1, Poils de Kitsou Nere,1, Peau de Kitsou Nere,1, Peau de Kitsou Nae,1,,,,
Anneau du Koalak, Poils de Koalak Reinette,1, Os de Pékeualak,1, Poils de Koalak Koko,1, Poils de Koalak Indigo,1, Poils de Koalak Griotte,1, Etoffe de Dok Alako,1,,,,
Anneau du Mulou, Canine du Mulou,30, Griffe du Mulou,22, Oeil du Milimulou,20, Oeil de Mulou,10, Poils du Mulou,5, Queue du Mulou,1,,,,
Anneau du Scarabosse Doré, Scaranneau Bleu,1, Scaranneau Rouge,1, Scaranneau Noir,1, Scaranneau Blanc,1, Ailes du Scarabosse Doré,1, Scaranneau Vert,1,,,,
Anodindo, Pic de Dragodinde,20, Pic de Dragodinde Rousse Sauvage,15, Aile de Dragodinde Rousse Sauvage,13, Aile de Dragodinde,9, Queue de Dragodinde Rousse Sauvage,2, Queue de Dragodinde,2,,,,
Blopanneau Coco, Pollen de Blop,50, Bout de Blop Coco,50, Fleur de Blop Coco,10, Fleur de Blopignon,1, Feuille de Blop Royal,1, Anneau de l'Invocateur Satisfait,1,,,,
Blopanneau Griotte, Pollen de Blop,50, Bout de Blop Griotte,50, Fleur de Blop Griotte,10, Anneau de l'Invocateur Satisfait,1, Fleur de Blopignon,1, Feuille de Blop Royal,1,,,,
Blopanneau Indigo, Bout de Blop Indigo,50, Pollen de Blop,50, Fleur de Blop Indigo,10, Anneau de l'Invocateur Satisfait,1, Feuille de Blop Royal,1, Fleur de Blopignon,1,,,,
Blopanneau Reinette, Pollen de Blop,50, Bout de Blop Reinette,50, Fleur de Blop Reinette,10, Fleur de Blopignon,1, Anneau de l'Invocateur Satisfait,1, Feuille de Blop Royal,1,,,,
Bracelet du Chef Crocodaille, Ecaille de Crocodaille,30, Ecaille de Chef Crocodaille,30, Dent de Crocodaille,10, Dents de Chef Crocodaille,5, Rubis,2, Diamant,1,,,,
Gelamu, Gelée Bleutée,15, Blugely,10, Vertgely,10, Rougely,10, Gelée à la Menthe,8, Multygely,1,,,,
Gelano, Gelée à la Fraise,100, Gelée Bleutée,100, Gelée Citron Royale,2, Gelée Bleutée Royale,2, Gelée Menthe Royale,2, Gelée Fraise Royale,2,,,,
L'Enutrofion, Etain,4, Or,4, Bronze,4, Ebonite,3, Kouartz,2, Rubis,1,,,,
La Bibelaw, Bois de Bombu,8, Plume du Kwak de Flamme,6, Patte d'Arakne,4, Dent de Dragodinde,2, Patte d'Arakne Majeure,2, Bout de Blop Griotte,1,,,,
La Doubitch O'Boul, Blugely,20, Rougely,20, Vertgely,20, Gelée Fraise Royale,10, Multygely,1, Sucre d'Orge,1,,,,
Le Flan des Étoiles, Gelée à la Menthe,20, Oeuf de Tofu,20, Gelée Bleutée,15, Gelée Bleutée Royale,5, Emeraude,2, Saphir,2,,,,
Médaille Oly, Argent,10, Bois de Chêne,10, Bois de Merisier,8, Bois d'If,4, Bois d'Ebène,3, Cristal,1,,,,
Abranneau Mou, Ecorce d'Abraknyde,10, Racine d'Abraknyde,10, Bourgeon d'Abraknyde,10, Ambre d'Abraknyde Sombre,2, Ambre d'Abraknyde,1,,,,,,
Accord, Bois d'If,8, Bois d'Erable,8, Bronze,8, Kobalte,8, Ambre,2,,,,,,
Ambramulette Arackne, Ambre d'Abraknyde,6, Etain,3, Bois de Merisier,1, Bois d'If,1, Manganèse,1,,,,,,
Ambramulette Moskito, Ambre,15, Etain,2, Bois d'If,1, Bois de Merisier,1, Manganèse,1,,,,,,
Amukwak de Flammes, Bec du Kwak de Flamme,3, Or,3, Argent,2, Bronze,2, Bauxite,2,,,,,,
Amukwak de Glace, Or,3, Bec du Kwak de Glace,3, Bronze,2, Argent,2, Bauxite,2,,,,,,
Amukwak de Terre, Bec du Kwak de Terre,3, Or,3, Argent,2, Bauxite,2, Bronze,2,,,,,,
Amukwak du Vent, Or,3, Bec du Kwak du Vent,3, Argent,2, Bronze,2, Bauxite,2,,,,,,
Amulette Akwadala, Artefact Pandawushu Eau,50, Bois de Bambou,5, Bois de Charme,5, Silicate,5, Dolomite,2,,,,,,
Amulette Deulegarnoulle, Kobalte,5, Etain,4, Manganèse,4, Bronze,4, Diamant,1,,,,,,
Amulette Scarabosse Doré, Antenne du Scarafeuille blanc,20, Antenne du Scarafeuille bleu,20, Antenne du Scarafeuille vert,20, Antenne du Scarafeuille rouge,20, Ailes du Scarabosse Doré,1,,,,,,
Amulette de Shika, Argent,5, Or,5, Bois de Merisier,3, Bois d'Oliviolet,3, Pierre du Craqueleur,1,,,,,,
Amulette de Silicate, Bois de Merisier,2, Ambre,2, Bauxite,2, Or,2, Rubis,1,,,,,,
Amulette de la Boule, Bout de Blop Reinette,10, Bout de Blop Indigo,10, Bout de Blop Griotte,10, Bout de Blop Coco,10, Rubis,2,,,,,,
Amulette du Craqueleur, Argent,14, Pierre du Craqueleur,9, Pierre de Cristal,2, Pierre de Saphir,2, Rubis,1,,,,,,
Amulette du Kam Assutra, Bronze,2, Saphir,2, Bauxite,2, Testicules du Mulou,2, Or,1,,,,,,
Anneau Forain, Or,5, Aluminite,1, Bakélélite,1, Ivoire,1, Cristal,1,,,,,,
Anneau Hé, Petite Perle Dorée,1, Rutile,1, Ambre de Bambouto,1, Bois de Bambou Doré,1, Topaze,1,,,,,,
Anneau Rigami, Or,6, Bronze,3, Argent,2, Rutile,1, Bakélélite,1,,,,,,
Anneau Royal du Bouftou, Dent de Chef de Guerre Bouftou,50, Oeil de Bouftou,20, Corne de Bouftou,10, Anneau de Bouze le Clerc,1, Corne de Chef de Guerre Bouftou,1,,,,,,
Anneau Solo, Pince de Crustorail,15, Coccyx du Corailleur,8, Potion de Copeaux de Bois Rares,1, Potion de Copeaux de Bois Solides,1, Boîte de Kanigrou,1,,,,,,
Anneau Stradamus, Rutile,2, Pyrute,2, Aluminite,2, Racine de Bulbambou,2, L'Ecaliseur,2,,,,,,
Anneau du Boufcoul, Feuille de Kaliptus,10, Corne de Bouftou,10, Corne du Boufcoul,5, Dent de Dragodinde,1, Anneau de Bouze le Clerc,1,,,,,,
Anneau du Prespic, Patte de Prespic,5, Queue de Prespic,5, Crinière de Prespic,2, Pic du Prespic,1, Estomac de Prespic,1,,,,,,
Bambamulette, Silicate,6, Dolomite,6, Bois de Bambou Sombre,4, Racine de Bulbiflore,1, Rutile,1,,,,,,
Chance à Mulette, Bois de Charme,5, Bois de Chêne,5, Aluminite,3, Ebonite,2, Magnésite,1,,,,,,
Chaîne de la Liche, Bois d'Ebène,10, Bois de Bombu,10, Amulette du Craqueleur,1, Cristal,1, Or,1,,,,,,
Craquamulette, Dent en Or du Craqueleur,4, Charbon,1, Pierre de Granit,1, Silex,1, Pierre du Craqueleur,1,,,,,,
Dragolyre, Bois de Chêne,10, Bois de Charme,5, Bois de Merisier,5, Vieil Os de Dragoeuf,1, Ambre,1,,,,,,
Dragolyre Remaniée, Oeuf de Dragoeuf Blanc,2, Oeuf de Dragoeuf Doré,2, Oeuf de Dragoeuf de Saphir,2, Oeuf de Dragoeuf Noir,2, Dragolyre,1,,,,,,
Emblème Livide, Bois de Chêne,8, Bois d'If,8, Etain,8, Manganèse,8, Ambre d'Abraknyde,1,,,,,,
Entente, Bronze,8, Kobalte,8, Bois de Noyer,4, Bois de Chêne,4, Ambre,1,,,,,,
Fourballiance, Bourgeon de Fourbasse,8, Ecorce de Fourbasse,2, Feuille de Kokoko,1, Trukikol Mort,1, Rhum Fourbe,1,,,,,,
Fourbamulette, Feuille de Fourbasse,50, Pétale de Trukikol,30, Bourgeon de Fourbasse,5, Ecorce de Fourbasse,5, Ficelle en Lin,1,,,,,,
Kwakanneau de Flammes, Etain,4, Griffes de Kwak,3, Or,3, Bronze,2, Plume du Kwak de Flamme,1,,,,,,
Kwakanneau de Glace, Etain,4, Griffes de Kwak,3, Or,3, Bronze,2, Plume du Kwak de Glace,1,,,,,,
