Item Name,Total Price,Current Market Price,Margin,Resource Type 1,Unit Price 1,Quantity 1,Resource Cost 1,Resource Type 2,Unit Price 2,Quantity 2,Resource Cost 2,Resource Type 3,Unit Price 3,Quantity 3,Resource Cost 3,Resource Type 4,Unit Price 4,Quantity 4,Resource Cost 4
Sulik,453403.46,539887.00,19.07%,Poils de Moon,1949.99,10,19499.90,Etoffe de Pandore,56999.80,6,341998.80,Etoffe de Pandule,1188.88,4,4755.52,Etoffe de Yokai Firefoux,119.99,2,239.98,Etoffe de Soryo Firefoux,4000.00,2,8000.00,Etoffe de Maho Firefoux,5499.88,2,10999.76,Etoffe de Fantôme Léopardo,14999.80,2,29999.60,Etoffe de Fantôme Pandore,37909.90,1,37909.90
Voile d'encre,2188794.03,2049999.00,-6.34%,Etoffe de Ouassingue,38.97,30,1169.10,Bave du Kaskargo,131.97,21,2771.37,Jus de Ouassingue,3700.00,17,62900.00,Etoffe Zoth,43.98,12,527.76,Beignet de Greu-vette ****,123986.00,6,743916.00,Ventouse du Kralamoure géant,89900.00,6,539400.00,Kralamoure grillé ****,164442.00,5,822210.00,Encre du Kralamoure géant,15899.80,1,15899.80
Abracapa Ancestrale,38770.80,57000.00,47.02%,Racine d'Abraknyde,93.99,150,14098.50,Bois de Bambou Sombre,49.99,45,2249.55,Ecorce d'Abraknyde Ancestral,244.44,3,733.32,Racine d'Abraknyde Ancestral,1444.44,2,2888.88,Abracape,17895.00,1,17895.00,Abracapa,850.00,1,850.00,Bourgeon de l'Abraknyde Ancestral,55.55,1,55.55,,5.50,0,0.00
Abracaska Ancestral,55278.25,78995.00,42.90%,Racine d'Abraknyde,93.99,120,11278.80,Bourgeon d'Abraknyde Sombre,1398.81,20,27976.20,Ecorce d'Abraknyde Ancestral,244.44,3,733.32,Racine d'Abraknyde Ancestral,1444.44,3,4333.32,Racine d'Abraknyde Sombre,25.53,2,51.06,Abracaska,10550.00,1,10550.00,Ambre Ancestrale,355.55,1,355.55,,5.50,0,0.00
Billréole,27107.10,29111.00,7.39%,Fragment de cerveau poli,673.99,19,12805.81,Plume de fesse du Kido,29.93,13,389.09,Tissu Invisible,17.79,12,213.48,Crinière fleurie,2999.70,4,11998.80,Touffe rousse du Flib,299.98,3,899.94,Etoffe du Rat Blanc,150.00,2,300.00,Sourcil du Rasboul majeur,249.99,2,499.98,,5.50,0,0.00
Blémiche,11157.59,N/A,N/A,Poils du Milimulou,11.99,16,191.84,Poils de Wo Wabbit,489.90,15,7348.50,Poils de Maho Firefoux,8.67,4,34.68,Poils de Pandule,20.88,3,62.64,Plume du Kwak de Vent,448.87,3,1346.61,Etoffe de Fantôme Maho Firefoux,586.66,1,586.66,Etoffe de Fantôme Pandikaze,1586.66,1,1586.66,,5.50,0,0.00
Cape Aillé,14158.20,75000.00,429.73%,Poil de Kanigrou,79.90,65,5193.50,Etoffe de Ouassingue,38.97,20,779.40,Plume de fesse du Kido,29.93,10,299.30,Aile du Bitouf des plaines,26.48,10,264.80,Maillot de corps de Barbroussa,69.95,4,279.80,Foulard du Sparo,4.95,4,19.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Aurale,9343.65,25000.00,167.56%,Oreille de Kanigrou,5.83,65,378.95,Etoffe de Ouassingue,38.97,20,779.40,Plume de fesse du Kido,29.93,10,299.30,Aile du Bitouf des plaines,26.48,10,264.80,Foulard du Sparo,4.95,4,19.80,Maillot de corps de Barbroussa,69.95,4,279.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Feudala,9303.82,5996.00,-35.55%,Artefact Pandawushu Feu,28.98,50,1449.00,Poils de Pandikaze,1.93,10,19.30,Poils de Kitsou Nufeu,838.90,2,1677.80,Poils de Kitsou Nakwa,368.97,2,737.94,Poils de Kitsou Nae,1379.97,2,2759.94,Poils de Kitsou Nere,1209.93,2,2419.86,Etoffe de Pandikaze,239.98,1,239.98,,5.50,0,0.00
Cape Hadosse,8992.20,4100.00,-54.40%,Etoffe de Ouassingue,38.97,20,779.40,Oeil d'Ouginak,2.50,11,27.50,Aile du Bitouf des plaines,26.48,10,264.80,Plume de fesse du Kido,29.93,10,299.30,Foulard du Sparo,4.95,4,19.80,Maillot de corps de Barbroussa,69.95,4,279.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Hitton,8987.58,48000.00,434.07%,Etoffe de Ouassingue,38.97,20,779.40,Queue de scorbute,1.43,16,22.88,Aile du Bitouf des plaines,26.48,10,264.80,Plume de fesse du Kido,29.93,10,299.30,Foulard du Sparo,4.95,4,19.80,Maillot de corps de Barbroussa,69.95,4,279.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Houte,27688.50,26000.00,-6.10%,Poils de Pandikaze,1.93,30,57.90,Poils de Kitsou Nufeu,838.90,20,16778.00,Poils de Soryo Firefoux,5.51,12,66.12,Poils de Maho Firefoux,8.67,10,86.70,Etoffe de Pandikaze,239.98,5,1199.90,Etoffe de Soryo Firefoux,4000.00,1,4000.00,Etoffe de Maho Firefoux,5499.88,1,5499.88,,5.50,0,0.00
Cape Huchon,9808.89,14900.00,51.90%,Ongle de Kanigrou,11.89,71,844.19,Etoffe de Ouassingue,38.97,20,779.40,Plume de fesse du Kido,29.93,10,299.30,Aile du Bitouf des plaines,26.48,10,264.80,Maillot de corps de Barbroussa,69.95,4,279.80,Foulard du Sparo,4.95,4,19.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Hulco,9336.34,19500.00,108.86%,Etoffe de Ouassingue,38.97,20,779.40,Plume de fesse du Kido,29.93,10,299.30,Aile du Bitouf des plaines,26.48,10,264.80,Oeil de Crabe,61.94,6,371.64,Maillot de corps de Barbroussa,69.95,4,279.80,Foulard du Sparo,4.95,4,19.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Lyne,9863.92,19299.00,95.65%,Etoffe de Ouassingue,38.97,20,779.40,Aile du Bitouf des plaines,26.48,10,264.80,Plume de fesse du Kido,29.93,10,299.30,Oeil de Kolérat,149.87,6,899.22,Maillot de corps de Barbroussa,69.95,4,279.80,Foulard du Sparo,4.95,4,19.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Routh,9108.70,12449.00,36.67%,Bandeau du Black Tiwabbit,6.00,24,144.00,Etoffe de Ouassingue,38.97,20,779.40,Plume de fesse du Kido,29.93,10,299.30,Aile du Bitouf des plaines,26.48,10,264.80,Maillot de corps de Barbroussa,69.95,4,279.80,Foulard du Sparo,4.95,4,19.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Sulhit,10297.98,8000.00,-22.31%,Etoffe de Ouassingue,38.97,20,779.40,Plume de fesse du Kido,29.93,10,299.30,Aile du Bitouf des plaines,26.48,10,264.80,Foulard du Sparo,4.95,4,19.80,Maillot de corps de Barbroussa,69.95,4,279.80,Queue de Sanglier des Plaines,666.64,2,1333.28,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Wéra,9197.03,13999.00,52.21%,Etoffe de Ouassingue,38.97,20,779.40,Aile du Bitouf des plaines,26.48,10,264.80,Plume de fesse du Kido,29.93,10,299.30,Museau de Kolérat,33.19,7,232.33,Foulard du Sparo,4.95,4,19.80,Maillot de corps de Barbroussa,69.95,4,279.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape Ytale,9114.10,9800.00,7.53%,Etoffe de Ouassingue,38.97,20,779.40,Patte d'Arakne Majeure,9.96,15,149.40,Aile du Bitouf des plaines,26.48,10,264.80,Plume de fesse du Kido,29.93,10,299.30,Foulard du Sparo,4.95,4,19.80,Maillot de corps de Barbroussa,69.95,4,279.80,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Cape d'Elya Wood,13722.20,15000.00,9.31%,Poils du Milimulou,11.99,10,119.90,Poils de Barbe du Grand Pa Wabbit,74.69,10,746.90,Poils de Barbe du Bwork Mage,2.94,10,29.40,Laine de Bouftou Royal,1298.70,2,2597.40,Poils du Minotoror,14.92,1,14.92,Poils du Meulou,65.98,1,65.98,Etoffe du Meulou,10147.70,1,10147.70,,5.50,0,0.00
Cape de Farle,11462.73,9399.00,-18.00%,Laine du Chef de Guerre Bouftou,3.21,30,96.30,Poils de Barbe du Bwork Mage,2.94,18,52.92,Etoffe de Croc Gland,1199.99,9,10799.91,Fibre de Lin,20.00,8,160.00,Etoffe de Kanigrou,9.88,8,79.04,Fibre de Chanvre,1.85,8,14.80,Etoffe du Prespic,64.94,4,259.76,,5.50,0,0.00
Cape de Shika,12161.15,23000.00,89.13%,Poil de Kanigrou,79.90,50,3995.00,Fibre de Chanvre,1.85,8,14.80,Fibre de Lin,20.00,8,160.00,Poils de Koalak Indigo,299.50,6,1797.00,Poils de Koalak Griotte,1000.00,6,6000.00,Etoffe de Kanigrou,9.88,5,49.40,Etoffe de Dok Alako,28.99,5,144.95,,5.50,0,0.00
Cape de la Ouassingue,98571.94,149999.00,52.17%,Etoffe de Ouassingue,38.97,82,3195.54,Foulard du Sparo,4.95,12,59.40,Etoffe de Meupette,2000.00,8,16000.00,Jus de Ouassingue,3700.00,7,25900.00,Tourbe séchée de Tourbassingue,3999.80,6,23998.80,Faux menton du Bourbassingue,6104.80,4,24419.20,Cape du Mulou Fou,4999.00,1,4999.00,,5.50,0,0.00
Cape du Dragon Cochon,39407.31,53993.00,37.01%,Queue de Dragodinde Rousse Sauvage,1499.99,25,37499.75,Peau de Don Dorgan,3.00,18,54.00,Peau de Don Duss Ang,18.89,18,340.02,Queue de Koalak Sanguin,137.20,4,548.80,Défense de Dragon Cochon,718.87,1,718.87,Poil de Dragon Cochon,25.98,1,25.98,Queue de Dragon Cochon,219.89,1,219.89,,5.50,0,0.00
Cape du Rat Blanc,26121.40,46799.00,79.16%,Poil de Kanigrou,79.90,35,2796.50,Poil d'Ouginak,19.91,30,597.30,Poil de Sanglier des Plaines,209.97,10,2099.70,Tissu Invisible,17.79,10,177.90,Etoffe du Rat Blanc,150.00,3,450.00,La Guenille,20000.00,1,20000.00,,5.50,0,0.00
Cape du Rat Noir,14201.24,14000.00,-1.42%,Poil de Kanigrou,79.90,35,2796.50,Crocs de Rats,2.00,30,60.00,Oreille de Kanigrou,5.83,15,87.45,Colonne Vertébrale,1079.99,10,10799.90,Etoffe du Rat Noir,150.00,3,450.00,Poil de Chaman d'Egoutant,7.39,1,7.39,,5.50,0,0.00
Casque du Craqueleur Légendaire,26391.70,84998.00,222.06%,Silex,8.77,50,438.50,Pierre du Craqueleur,9.84,16,157.44,Rubis,899.97,8,7199.76,Fragment de Pierre Pointue,1300.00,5,6500.00,Pierre du Craqueleur Légendaire,196.00,5,980.00,Agathe,5159.50,2,10319.00,Casque du Craqueleur,797.00,1,797.00,,5.50,0,0.00
Chapeau Feudala,12061.97,18000.00,49.23%,Artefact Pandawushu Feu,28.98,50,1449.00,Peau de Kitsou Nufeu,10.96,12,131.52,Poils de Kitsou Nufeu,838.90,5,4194.50,Peau de Pandikaze,3.47,5,17.35,Poils de Kitsou Nae,1379.97,4,5519.88,Saphir,509.74,1,509.74,Etoffe de Pandikaze,239.98,1,239.98,,5.50,0,0.00
Chapeau du Mineur Sombre,157100.91,149999.00,-4.52%,Pince de Scorbute,10.65,13,138.45,Bougie du Mineur Sombre,1150.00,8,9200.00,Rutile,20898.80,3,62696.40,Pyrute,19999.00,3,59997.00,Laine du Trool Furieux,11999.90,2,23999.80,Bougie Magique du Mineur Sombre,1037.40,1,1037.40,Crinière de Trool,31.86,1,31.86,,5.50,0,0.00
Coiffe de la Dragueuse,70532.77,120000.00,70.13%,Pétale de Blop,1.00,100,100.00,Pétale de Tournesol Sauvage,42.95,100,4295.00,Feuille de Bambouto,8.79,100,879.00,Dragocoiffe Blanche,25000.00,1,25000.00,Corne de Dragueuse,8.87,1,8.87,Dragocoiffe Dorée,40000.00,1,40000.00,Pétale Magique du Tournesol Affamé,249.90,1,249.90,,5.50,0,0.00
Coiffe du Bimd'Oule,68736.13,98666.00,43.54%,Poil de Renarbo,499.89,21,10497.69,Etoffe de Dok Alako,28.99,18,521.82,Poils de Barbe du Warko Marron,4200.00,5,21000.00,Etoffe de Fantôme Pandule,6486.66,2,12973.32,Poils de Barbe du Warko Violet,11110.70,2,22221.40,Coiffe déchiquetée de Drakoalak,1485.00,1,1485.00,Poil de Bworkette,36.90,1,36.90,,5.50,0,0.00
Coiffe du Dragon Cochon,27473.45,35000.00,27.40%,Os de Pékeualak,597.95,31,18536.45,Crâne de chafer,129.97,25,3249.25,Cubitus de Momie Koalak,18.88,12,226.56,Os de Mama Koalak,295.00,4,1180.00,Fémur de Koalak Farouche,55.50,3,166.50,Crâne de Chef Crocodaille,4089.70,1,4089.70,Crâne du Dragon Cochon,24.99,1,24.99,,5.50,0,0.00
Coiffe du Gaddie,32214.72,N/A,N/A,Poils de souris,22.00,20,440.00,Poils de Léopardo,33.90,15,508.50,Poils de Kitsou Nae,1379.97,15,20699.55,Poils de Pandikaze,1.93,9,17.37,Poils de Pandule,20.88,3,62.64,Etoffe de Fantôme Pandule,6486.66,1,6486.66,Etoffe de Soryo Firefoux,4000.00,1,4000.00,,5.50,0,0.00
Coiffe du Rat Blanc,31463.39,50000.00,58.91%,Crocs de Rats,2.00,25,50.00,Etoffe de Kanigrou,9.88,15,148.20,Poil de Kanigrou,79.90,12,958.80,Etoffe du Rat Blanc,150.00,2,300.00,Poil de Chaman d'Egoutant,7.39,1,7.39,Champo,29999.00,1,29999.00,,5.50,0,0.00
Craquelocape Légendaire,25590.90,74999.00,193.07%,Pierre du Craqueleur,9.84,30,295.20,Fragment de Pierre Polie,69.90,10,699.00,Rubis,899.97,10,8999.70,Fragment de Pierre Pointue,1300.00,3,3900.00,Pierre du Craqueleur Légendaire,196.00,3,588.00,Agathe,5159.50,2,10319.00,Craquelocape,790.00,1,790.00,,5.50,0,0.00
Dragocoiffe noire,24797.72,59999.00,141.95%,Coquille de Dragoeuf Noir,94.97,40,3798.80,Oeuf de Dragoeuf Noir,210.00,30,6300.00,Peau de serpentin,218.98,30,6569.40,Laine du Chef de Guerre Bouftou,3.21,30,96.30,Kobalite,480.00,10,4800.00,Emeraude,568.00,3,1704.00,Saphir,509.74,3,1529.22,,5.50,0,0.00
Farlacoiffe,163582.52,N/A,N/A,Poil de Kanigrou,79.90,15,1198.50,Poils de Grand Pa Wabbit,6.00,5,30.00,Etoffe du Prespic,64.94,5,324.70,Etoffe de Kanigrou,9.88,4,39.52,Lin Tempête,69999.90,2,139999.80,Avoine Aurifère,7999.00,2,15998.00,Seigle Résistant,2996.00,2,5992.00,,5.50,0,0.00
Kabuto,140679.65,333333.00,136.94%,Ecorce d'Abraknyde,6.43,100,643.00,Ecorce de Fourbasse,19.85,40,794.00,Antennes du Scarafeuille Noir,9.83,21,206.43,Etoffe de Dok Alako,28.99,20,579.80,Bois de Kaliptus,98.98,15,1484.70,Ambre de Bambouto Sacré,15499.80,8,123998.40,Etoffe de Fantôme Pandule,6486.66,2,12973.32,,5.50,0,0.00
La Bertheuze,10885.79,60000.00,451.18%,Poils de Black Tiwabbit,89.98,16,1439.68,Plume du Kwak de Glace,199.00,10,1990.00,Poils de Léopardo,33.90,8,271.20,Poil d'Ouginak,19.91,8,159.28,Poils de Kitsou Nae,1379.97,5,6899.85,Poils de Pandikaze,1.93,3,5.79,Etoffe de Yokai Firefoux,119.99,1,119.99,,5.50,0,0.00
La Brouteuse,9568.12,26998.00,182.17%,Tige de Pissenlit Diabolique,10.48,20,209.60,Edelweiss,13.96,20,279.20,Peau de Larve Verte,8.00,20,160.00,Pétale de Blop,1.00,10,10.00,Teinture Magique Verdâtre,790.00,10,7900.00,Fleur de Gloutovore,129.91,2,259.82,Chanvre Euphorique,749.50,1,749.50,,5.50,0,0.00
Masque de Mulou d'Halouine,66550.05,29999.00,-54.92%,Griffe du Mulou,49.46,60,2967.60,Canine du Mulou,375.00,60,22500.00,Poils du Mulou,39.96,60,2397.60,Orbe Fantosmyque,161.00,50,8050.00,Citrouille,1490.00,20,29800.00,Mojo du Mulou,106.98,5,534.90,Testicules Magiques du Mulou,299.95,1,299.95,,5.50,0,0.00
Masque de l'Abrakleur sombre,27867.41,62000.00,122.48%,Graine de l'Abrakleur sombre,16.73,43,719.39,Fragment de cerveau poli,673.99,16,10783.84,Maillot de corps de Barbroussa,69.95,16,1119.20,Talon d'achille de l'Abrakleur sombre,199.50,9,1795.50,Rembourrage de Meupette,319.96,8,2559.68,Ecorce de Floribonde,1189.40,3,3568.20,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00
Masque du Rat Noir,4160.68,24000.00,476.83%,Main de Boo,2.95,20,59.00,Oeil de Kolérat,149.87,20,2997.40,Poils de souris,22.00,20,440.00,Sève d'Abraknyde,4.95,10,49.50,Etoffe du Rat Noir,150.00,4,600.00,Poil de Chaman d'Egoutant,7.39,2,14.78,,5.50,0,0.00
Phalène,121483.55,120000.00,-1.22%,Sourcil de Moskito,9.99,500,4995.00,Ailes de Moskito,34.95,500,17475.00,Poils de Kitsou Nere,1209.93,16,19358.88,Poils de Tanukouï San,1689.81,9,15208.29,Etoffe de Pandikaze,239.98,4,959.92,Etoffe de Pandore,56999.80,1,56999.80,Etoffe de Fantôme Pandule,6486.66,1,6486.66,,5.50,0,0.00
Puissante Cape Fulgurante,309579.68,250000.00,-19.25%,Etoffe Zoth,43.98,150,6597.00,Kristalite,5939.90,50,296995.00,Etoffe de Ouassingue,38.97,50,1948.50,Tissu Pourpre,5.94,10,59.40,Tissu Invisible,17.79,10,177.90,Etoffe du Roissingue,1247.30,3,3741.90,Tissu Sanguin,59.98,1,59.98,,5.50,0,0.00
Shikacoiffe,90189.01,100000.00,10.88%,Fleur de Kaliptus,9.93,50,496.50,Poils de Koalak Indigo,299.50,12,3594.00,Poils de Koalak Reinette,59.97,12,719.64,Avoine Magique,945.00,4,3780.00,Poils de Koalak Forestier,1199.99,3,3599.97,Lin Tempête,69999.90,1,69999.90,Avoine Aurifère,7999.00,1,7999.00,,5.50,0,0.00
Boufcoiffe Royale,10105.70,10555.00,4.45%,Laine de Bouftou,6.49,400,2596.00,Laine de Boufton Blanc,16.40,300,4920.00,Laine du Chef de Guerre Bouftou,3.21,200,642.00,Cervelle de Chef de Guerre Bouftou,1.00,1,1.00,Coiffe du Bouftou,648.00,1,648.00,Laine de Bouftou Royal,1298.70,1,1298.70,,5.50,0,0.00,,5.50,0,0.00
Cape Aerdala,3087.80,6398.00,107.20%,Artefact Pandawushu Air,13.63,50,681.50,Poils de Pandule,20.88,10,208.80,Poils de Pandikaze,1.93,5,9.65,Poils de Kitsou Nakwa,368.97,2,737.94,Etoffe de Pandikaze,239.98,1,239.98,Poils de Kitsou Nere,1209.93,1,1209.93,,5.50,0,0.00,,5.50,0,0.00
Cape Bouffante Royale,11765.70,5700.00,-51.55%,Laine de Bouftou,6.49,500,3245.00,Laine de Boufton Noir,2.97,300,891.00,Laine de Boufton Blanc,16.40,300,4920.00,Laine du Chef de Guerre Bouftou,3.21,200,642.00,Cape Bouffante,769.00,1,769.00,Laine de Bouftou Royal,1298.70,1,1298.70,,5.50,0,0.00,,5.50,0,0.00
Cape Flotteuse,8198.65,N/A,N/A,Carapace de Scarafeuille Bleu,3.99,10,39.90,Ailes de Scarafeuille bleu,287.54,10,2875.40,Plume du Kwak de Vent,448.87,5,2244.35,Ficelle en Lin,9.00,5,45.00,Plume du Kwak de Glace,199.00,5,995.00,Teinture Magique Bleutée,1999.00,1,1999.00,,5.50,0,0.00,,5.50,0,0.00
Cape Hôte,21353.90,12000.00,-43.80%,Grand Anneau de Sagesse,1288.80,10,12888.00,Teinture Magique Orange,709.90,10,7099.00,Poils du Mulou,39.96,8,319.68,Mesure de sel,17.83,2,35.66,Cocon de Ver à Soie,13.86,1,13.86,Poils Darits,997.70,1,997.70,,5.50,0,0.00,,5.50,0,0.00
Cape Ouginak,4687.84,8888.00,89.60%,Poil d'Ouginak,19.91,30,597.30,Babines d'Ouginak,77.96,30,2338.80,Bandelettes,36.95,5,184.75,Etoffe de Croc Gland,1199.99,1,1199.99,Tissu Sombre,290.00,1,290.00,Queue de Chef de Guerre Bouftou,77.00,1,77.00,,5.50,0,0.00,,5.50,0,0.00
Cape Sanguine,2172.72,20999.00,866.48%,Ailes de Scarafeuille rouge,147.70,10,1477.00,Poils de Crocs Glands,1.99,10,19.90,Scalp de Bwork Archer,192.00,1,192.00,Tissu Sanguin,59.98,1,59.98,Teinture Magique de Rougeur,419.94,1,419.94,Scalp de Milimulou,3.90,1,3.90,,5.50,0,0.00,,5.50,0,0.00
Cape Terrdala,2533.52,3000.00,18.41%,Artefact Pandawushu Terre,11.87,50,593.50,Feuille de Bulbuisson,25.50,15,382.50,Poils de Pandule,20.88,8,167.04,Poils de Pandikaze,1.93,5,9.65,Poils du Sanglier,38.39,5,191.95,Etoffe de Pandule,1188.88,1,1188.88,,5.50,0,0.00,,5.50,0,0.00
Cape de Jules Yanos,15487.39,39997.00,158.26%,Poils de Wo Wabbit,489.90,4,1959.60,Poils du Meulou,65.98,1,65.98,Laine du Trool Furieux,11999.90,1,11999.90,Etoffe du Mulou,160.00,1,160.00,Laine du Chef de Guerre Bouftou,3.21,1,3.21,Laine de Bouftou Royal,1298.70,1,1298.70,,5.50,0,0.00,,5.50,0,0.00
Cape de la Meupette,5829.51,19500.00,234.50%,Pollen de Blop,71.87,15,1078.05,Etoffe de Ouassingue,38.97,8,311.76,Foulard du Sparo,4.95,6,29.70,Corail Morito,40.00,3,120.00,Pétale Morito,170.00,2,340.00,Etoffe Corailleuse,3950.00,1,3950.00,,5.50,0,0.00,,5.50,0,0.00
Cape du Kitsou,2989.45,2000.00,-33.10%,Peau de Kitsou Nae,18.86,1,18.86,Poils de Kitsou Nere,1209.93,1,1209.93,Peau de Kitsou Nakwa,4.96,1,4.96,Peau de Kitsou Nere,6.76,1,6.76,Poils de Kitsou Nakwa,368.97,1,368.97,Poils de Kitsou Nae,1379.97,1,1379.97,,5.50,0,0.00,,5.50,0,0.00
Cape du Koalak,4824.75,2498.00,-48.23%,Poils de Koalak Reinette,59.97,4,239.88,Poils de Koalak Indigo,299.50,3,898.50,Etoffe de Dok Alako,28.99,3,86.97,Poils de Koalak Griotte,1000.00,2,2000.00,Poils de Koalak Koko,299.80,2,599.60,Peau de Koalak Immature,499.90,2,999.80,,5.50,0,0.00,,5.50,0,0.00
Capodindo,5461.69,6990.00,27.98%,Pic de Dragodinde,189.96,20,3799.20,Aile de Dragodinde Rousse Sauvage,4.22,3,12.66,Pic de Dragodinde Rousse Sauvage,14.94,2,29.88,Aile de Dragodinde,5.00,2,10.00,Queue de Dragodinde,109.96,1,109.96,Queue de Dragodinde Rousse Sauvage,1499.99,1,1499.99,,5.50,0,0.00,,5.50,0,0.00
Caracape,115117.99,250000.00,117.17%,Carapace Bleue Vide,291.03,150,43654.50,Carapace Jaune Vide,78.93,150,11839.50,Carapace Rouge Vide,139.74,150,20961.00,Carapace Verte Vide,255.54,150,38331.00,Kokopaille,2.06,150,309.00,Kokolait,22.99,1,22.99,,5.50,0,0.00,,5.50,0,0.00
Caracoiffe,115785.40,49999.00,-56.82%,Kokopaille,2.06,200,412.00,Carapace Verte Vide,255.54,150,38331.00,Carapace Rouge Vide,139.74,150,20961.00,Carapace Jaune Vide,78.93,150,11839.50,Carapace Bleue Vide,291.03,150,43654.50,Pot de Gloutovore,29.37,20,587.40,,5.50,0,0.00,,5.50,0,0.00
Casque du Chafer,15435.27,26995.00,74.89%,Cuir du Cochon de Lait,89.00,20,1780.00,Cuir de Porkass,1.79,20,35.80,Kriptonite,39.89,3,119.67,Kobalite,480.00,2,960.00,Crête de Porkass,540.00,1,540.00,Casque Cassé du Chafer,11999.80,1,11999.80,,5.50,0,0.00,,5.50,0,0.00
Chapeau Terrdala,5691.26,2850.00,-49.92%,Artefact Pandawushu Terre,11.87,50,593.50,Poils de Pandule,20.88,10,208.80,Poils de Pandikaze,1.93,8,15.44,Peau de Kitsou Nere,6.76,5,33.80,Poils de Kitsou Nere,1209.93,4,4839.72,,5.50,0,0.00,,5.50,0,0.00
Chapeau de Barbroussa,15007.98,29999.00,99.89%,Maillot de corps de Barbroussa,69.95,29,2028.55,Moustache du Mufafah,68.73,14,962.22,Barbe inexistante du Barbroussa,579.97,7,4059.79,Touffe rousse du Flib,299.98,2,599.96,Morceau de caleçon de Gourlo,17.93,2,35.86,Etoffe de Gourlo le Terrible,7321.60,1,7321.60,,5.50,0,0.00,,5.50,0,0.00
Chapodindo,20587.56,36000.00,74.86%,Pic de Dragodinde,189.96,50,9498.00,Dent de Dragodinde,249.93,25,6248.25,Aile de Dragodinde,5.00,15,75.00,Aile de Dragodinde Rousse Sauvage,4.22,11,46.42,Queue de Dragodinde Rousse Sauvage,1499.99,3,4499.97,Queue de Dragodinde,109.96,2,219.92,,5.50,0,0.00,,5.50,0,0.00
Coiffe du Chef Crocodaille,16623.83,60000.00,260.93%,Ecaille de Crocodaille,70.93,25,1773.25,Ecaille de Chef Crocodaille,148.98,25,3724.50,Os de Crocodaille,1499.97,4,5999.88,Peau de Chef Crocodaille,149.50,1,149.50,Crâne de Chef Crocodaille,4089.70,1,4089.70,Peau de Crocodaille,887.00,1,887.00,,5.50,0,0.00,,5.50,0,0.00
Coiffe du Dragoeuf volant,71683.49,100000.00,39.50%,Etoffe du Wabbit,12.00,10,120.00,Plume de Corbac Apprivoisé,599.95,10,5999.50,Dragocoiffe Dorée,40000.00,1,40000.00,Dragocoiffe Blanche,25000.00,1,25000.00,Coquille de Dragoss Blanc,475.00,1,475.00,Coquille de Dragoss Doré,88.99,1,88.99,,5.50,0,0.00,,5.50,0,0.00
Coiffe du Kitsou,3821.59,3098.00,-18.93%,Poils de Kitsou Nae,1379.97,1,1379.97,Peau de Kitsou Nae,18.86,1,18.86,Poils de Kitsou Nufeu,838.90,1,838.90,Peau de Kitsou Nakwa,4.96,1,4.96,Poils de Kitsou Nere,1209.93,1,1209.93,Poils de Kitsou Nakwa,368.97,1,368.97,,5.50,0,0.00,,5.50,0,0.00
Coiffe du Koalak,7459.74,2500.00,-66.49%,Etoffe de Dok Alako,28.99,7,202.93,Poils de Koalak Reinette,59.97,6,359.82,Poils de Koalak Koko,299.80,5,1499.00,Poils de Koalak Indigo,299.50,4,1198.00,Poils de Koalak Griotte,1000.00,3,3000.00,Poils de Koalak Forestier,1199.99,1,1199.99,,5.50,0,0.00,,5.50,0,0.00
Coiffe du Mulou,15659.46,2500.00,-84.04%,Canine du Mulou,375.00,30,11250.00,Griffe du Mulou,49.46,30,1483.80,Oeil du Milimulou,135.99,20,2719.80,Oeil de Mulou,4.16,10,41.60,Scalp de Mulou,28.64,2,57.28,Mojo du Mulou,106.98,1,106.98,,5.50,0,0.00,,5.50,0,0.00
Dragocoiffe Dorée,5693.16,40000.00,602.60%,Coquille de Dragoeuf Doré,41.40,15,621.00,Peau de serpentin,218.98,10,2189.80,Oeuf de Dragoeuf Doré,199.92,7,1399.44,Kobalite,480.00,3,1440.00,Cuir de Sanglier des Plaines,42.92,1,42.92,,5.50,0,0.00,,5.50,0,0.00
